app       , args                                                      , ranks, quartz , ruby   , lassen, borax , boraxo, corona-cpu, dane  , mammoth, matrix-cpu, matrix-gpu, tioga-cpu, tioga-gpu, tuolumne-cpu, tuolumne-gpu
minife.x  , -nx175-ny175-nz50                                         , 1    , 1.0    ,        , 1.3617, 0.5469, 0.4148, 0.6513    , 0.8357,        , 0.7728    ,           , 0.7282   ,          , 0.9063      , 
minife.x  , -nx175-ny50-nz50                                          , 1    , 1.0    ,        , 1.3122, 0.5115, 0.3853, 0.6492    , 0.7422,        , 0.7101    ,           , 0.6851   ,          , 0.7808      , 
minife.x  , -nx175-ny75-nz50                                          , 1    , 1.0    ,        , 1.3087, 0.5363, 0.3973, 0.6392    , 0.752 ,        , 0.7086    ,           , 0.6988   ,          , 0.7946      , 
minife.x  , -nx175-ny75-nz75                                          , 1    , 1.0    ,        , 1.3234, 0.5431, 0.4029, 0.64      , 0.7813,        , 0.7378    ,           , 0.7119   ,          , 0.8155      , 
minife.x  , -nx200-ny100-nz100                                        , 1    , 1.0    ,        , 1.3573, 0.5565, 0.406 , 0.6499    , 0.8322,        , 0.7604    ,           , 0.7222   ,          , 0.7463      , 
minife.x  , -nx200-ny100-nz50                                         , 1    , 1.0    ,        , 1.3106, 0.5381, 0.392 , 0.6528    , 0.7628,        , 0.7267    ,           , 0.6959   ,          , 0.7115      , 
minife.x  , -nx200-ny125-nz125                                        , 1    , 1.0    ,        , 1.3544, 0.5497, 0.4053, 0.6475    , 0.8392,        , 0.7693    ,           , 0.7228   ,          , 0.7595      , 
minife.x  , -nx200-ny125-nz50                                         , 1    , 1.0    ,        , 1.3678, 0.5579, 0.3849, 0.6526    , 0.8239,        , 0.7548    ,           , 0.7206   ,          , 0.7359      , 
minife.x  , -nx200-ny150-nz150                                        , 1    , 1.0    ,        , 1.3239, 0.5594, 0.3963, 0.6563    , 0.8586,        , 0.7831    ,           , 0.7326   ,          , 0.8565      , 
minife.x  , -nx200-ny150-nz50                                         , 1    , 1.0    ,        , 1.3608, 0.5541, 0.4114, 0.6527    , 0.8271,        , 0.7584    ,           , 0.7145   ,          , 0.8137      , 
minife.x  , -nx200-ny175-nz175                                        , 1    , 1.0    ,        , 1.3724, 0.5537, 0.4114, 0.6603    , 0.8679,        , 0.7884    ,           , 0.7242   ,          , 0.8545      , 
minife.x  , -nx200-ny175-nz50                                         , 1    , 1.0    ,        , 1.329 , 0.5474, 0.4021, 0.6459    , 0.8107,        , 0.7557    ,           , 0.7071   ,          , 0.8095      , 
minife.x  , -nx200-ny200-nz200                                        , 1    , 1.0    ,        , 1.4122, 0.5874, 0.4304, 0.6932    , 0.9207,        , 0.8292    ,           , 0.7656   ,          , 0.9038      , 
minife.x  , -nx200-ny200-nz50                                         , 1    , 1.0    ,        , 1.3868, 0.5644, 0.4143, 0.6706    , 0.847 ,        , 0.7638    ,           , 0.7305   ,          , 0.7932      , 
minife.x  , -nx200-ny50-nz50                                          , 1    , 1.0    ,        , 1.3006, 0.5175, 0.3629, 0.6441    , 0.7194,        , 0.6941    ,           , 0.6953   ,          , 0.6478      , 
minife.x  , -nx200-ny75-nz50                                          , 1    , 1.0    ,        , 1.3946, 0.5684, 0.4029, 0.6944    , 0.8375,        , 0.7784    ,           , 0.7392   ,          , 0.7666      , 
minife.x  , -nx200-ny75-nz75                                          , 1    , 1.0    ,        , 1.3207, 0.5435, 0.3954, 0.632     , 0.7989,        , 0.7332    ,           , 0.7118   ,          , 0.7263      , 
minife.x  , -nx50-ny50-nz50                                           , 1    , 1.0    , 1.0633 , 1.2745, 0.4786, 0.3453, 0.6431    , 0.5447,        , 0.627     ,           , 0.5839   ,          , 0.6338      , 
minife.x  , -nx50-ny50-nz50                                           , 32   , 1.0    , 0.9778 ,       , 0.3333, 0.3207,           , 0.3278,        ,           ,           ,          ,          ,             , 
minife.x  , -nx75-ny50-nz50                                           , 1    , 1.0    , 1.1424 , 1.3191, 0.5001, 0.3622, 0.6494    , 0.5798,        , 0.6688    ,           , 0.6411   ,          , 0.6851      , 
minife.x  , -nx75-ny50-nz50                                           , 32   , 1.0    , 0.9391 ,       , 0.3327, 0.3099,           , 0.3095,        ,           ,           ,          ,          ,             , 
minife.x  , -nx75-ny75-nz50                                           , 1    , 1.0    ,        , 1.3521, 0.5198, 0.3659, 0.6574    , 0.6583,        , 0.7128    ,           , 0.6798   ,          , 0.7258      , 
minife.x  , -nx75-ny75-nz75                                           , 1    , 1.0    ,        , 1.3076, 0.5126, 0.3802, 0.6454    , 0.749 ,        , 0.6945    ,           , 0.6879   ,          , 0.7165      , 
minivite  , -l-p1-n128                                                , 1    , 1.0    , 2.4398 ,       , 0.1492, 0.1045,           , 0.1052,        , 0.1426    ,           , 0.1485   ,          , 0.1486      , 
minivite  , -l-p1-n16384                                              , 32   , 1.0    , 1.0898 ,       , 0.3846,       ,           , 0.3541, 0.2961 , 0.3424    ,           , 0.4391   ,          , 0.2712      , 
minivite  , -l-p1-n256                                                , 1    , 1.0    , 0.1538 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minivite  , -l-p1-n32                                                 , 1    , 1.0    , 1.0851 ,       , 0.1011,       ,           ,       ,        ,           ,           , 0.1004   ,          , 0.1023      , 
minivite  , -l-p1-n4096                                               , 32   , 1.0    , 0.8528 ,       , 0.3842,       ,           , 0.3822, 0.3144 , 0.3505    ,           , 0.4407   ,          , 0.2765      , 
minivite  , -l-p1-n512                                                , 1    , 1.0    , 0.8563 ,       , 0.3292, 0.225 ,           , 0.2273, 0.1702 , 0.3306    ,           , 0.3288   ,          , 0.3221      , 
minivite  , -l-p1-n64                                                 , 1    , 1.0    , 4.1874 ,       , 0.2383, 0.1721,           , 0.1667, 0.1227 , 0.2251    ,           , 0.2351   ,          , 0.2358      , 
minivite  , -l-p1-n8192                                               , 32   , 1.0    , 1.1888 ,       , 0.3739,       ,           , 0.3506, 0.2939 , 0.343     ,           , 0.3256   ,          , 0.2614      , 
minivite  , -l-p2-n128                                                , 1    , 1.0    , 0.7031 ,       , 0.1276,       ,           ,       ,        , 0.1203    ,           , 0.1271   ,          , 0.127       , 
minivite  , -l-p2-n16384                                              , 32   , 1.0    , 0.9287 ,       , 0.3778,       ,           , 0.3421, 0.2953 , 0.3523    ,           , 0.4371   ,          , 0.273       , 
minivite  , -l-p2-n256                                                , 1    , 1.0    , 1.8649 ,       , 0.1501, 0.1093,           , 0.1074,        , 0.1451    ,           , 0.1493   ,          , 0.1503      , 
minivite  , -l-p2-n32                                                 , 1    , 1.0    , 0.9179 ,       , 0.1547, 0.1126,           , 0.1105,        , 0.1429    ,           , 0.155    ,          , 0.1551      , 
minivite  , -l-p2-n4096                                               , 32   , 1.0    , 1.0487 ,       , 0.3422,       ,           , 0.318 , 0.2736 , 0.311     ,           , 0.3906   ,          , 0.2499      , 
minivite  , -l-p2-n512                                                , 1    , 1.0    , 0.9782 ,       , 0.2129, 0.155 ,           , 0.153 , 0.1098 , 0.208     ,           , 0.2129   ,          , 0.2117      , 
minivite  , -l-p2-n64                                                 , 1    , 1.0    , 0.6691 ,       , 0.1251,       ,           ,       ,        , 0.1149    ,           , 0.1256   ,          , 0.1289      , 
minivite  , -l-p2-n8192                                               , 32   , 1.0    , 0.9356 ,       , 0.3608,       ,           , 0.3329, 0.2751 , 0.3195    ,           , 0.3969   ,          , 0.2471      , 
minivite  , -l-p3-n128                                                , 1    , 1.0    , 0.1937 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minivite  , -l-p3-n16384                                              , 32   , 1.0    , 0.9002 ,       , 0.3797,       ,           , 0.338 , 0.3011 , 0.3527    ,           , 0.4391   ,          , 0.279       , 
minivite  , -l-p3-n256                                                , 1    , 1.0    , 4.4071 ,       , 0.3628, 0.2579,           , 0.2561, 0.1858 , 0.3292    ,           , 0.3585   ,          , 0.3401      , 
minivite  , -l-p3-n32                                                 , 1    , 1.0    , 1.6862 ,       , 0.1506, 0.1013,           , 0.1063,        , 0.1345    ,           , 0.1444   ,          , 0.1408      , 
minivite  , -l-p3-n4096                                               , 32   , 1.0    , 0.8329 ,       , 0.3533,       ,           , 0.3061, 0.2856 , 0.3248    ,           , 0.4075   ,          , 0.2552      , 
minivite  , -l-p3-n512                                                , 1    , 1.0    , 0.5771 ,       , 0.2233, 0.1435,           , 0.1527, 0.1153 , 0.2064    ,           , 0.2203   ,          , 0.2226      , 
minivite  , -l-p3-n64                                                 , 1    , 1.0    , 1.1458 ,       , 0.1221,       ,           ,       ,        , 0.1147    ,           , 0.1231   ,          , 0.1239      , 
minivite  , -l-p3-n8192                                               , 32   , 1.0    , 0.8329 ,       , 0.3702,       ,           , 0.3345, 0.2996 , 0.3376    ,           , 0.425    ,          , 0.268       , 
minivite  , -l-p4-n128                                                , 1    , 1.0    , 0.4823 ,       , 0.1532,       ,           , 0.1083,        , 0.1403    ,           , 0.1515   ,          , 0.1465      , 
minivite  , -l-p4-n16384                                              , 32   , 1.0    , 1.0134 ,       , 0.3674,       ,           , 0.3306, 0.2694 , 0.3451    ,           , 0.4322   ,          , 0.2383      , 
minivite  , -l-p4-n256                                                , 1    , 1.0    , 0.2199 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minivite  , -l-p4-n32                                                 , 1    , 1.0    , 0.2371 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minivite  , -l-p4-n4096                                               , 32   , 1.0    , 0.9638 ,       , 0.3984,       ,           , 0.34  , 0.309  , 0.35      ,           , 0.4335   ,          , 0.2692      , 
minivite  , -l-p4-n512                                                , 1    , 1.0    , 0.6101 ,       , 0.2074, 0.1511,           , 0.1458, 0.1073 , 0.1907    ,           , 0.2057   ,          , 0.2066      , 
minivite  , -l-p4-n8192                                               , 32   , 1.0    , 1.0141 ,       , 0.3603,       ,           , 0.3263, 0.2832 , 0.3401    ,           , 0.4189   ,          , 0.2758      , 
minivite  , -l-p5-n128                                                , 1    , 1.0    , 3.1805 ,       , 0.1503, 0.1059,           , 0.1065,        , 0.1432    ,           , 0.1501   ,          , 0.1535      , 
minivite  , -l-p5-n16384                                              , 32   , 1.0    , 1.0288 ,       , 0.3706,       ,           , 0.3273, 0.2947 , 0.3437    ,           , 0.4235   ,          , 0.2601      , 
minivite  , -l-p5-n256                                                , 1    , 1.0    , 1.0752 ,       , 0.1973, 0.1439,           , 0.1406, 0.1027 , 0.181     ,           , 0.1965   ,          , 0.1975      , 
minivite  , -l-p5-n32                                                 , 1    , 1.0    , 0.8186 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minivite  , -l-p5-n4096                                               , 32   , 1.0    , 0.9376 ,       , 0.3666,       ,           , 0.3643, 0.3029 , 0.3504    ,           , 0.4329   ,          , 0.2391      , 
minivite  , -l-p5-n512                                                , 1    , 1.0    , 0.5548 ,       , 0.2216, 0.1612,           , 0.1567, 0.1155 , 0.2076    ,           , 0.2202   ,          , 0.2009      , 
minivite  , -l-p5-n64                                                 , 1    , 1.0    , 0.353  ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minivite  , -l-p5-n8192                                               , 32   , 1.0    , 0.7985 ,       , 0.352 ,       ,           , 0.3312, 0.2517 , 0.3267    ,           , 0.4075   ,          , 0.2547      , 
minivite  , -l-p6-n128                                                , 1    , 1.0    , 1.5439 ,       , 0.3075, 0.2219,           , 0.2176, 0.1582 , 0.298     ,           , 0.3069   ,          , 0.2807      , 
minivite  , -l-p6-n16384                                              , 32   , 1.0    , 1.1366 ,       , 0.3764,       ,           , 0.335 , 0.3067 , 0.3499    ,           , 0.4282   ,          , 0.2598      , 
minivite  , -l-p6-n256                                                , 1    , 1.0    , 2.0487 ,       , 0.3054, 0.2193,           , 0.2165, 0.1563 , 0.2882    ,           , 0.3024   ,          , 0.3027      , 
minivite  , -l-p6-n32                                                 , 1    , 1.0    , 0.6515 ,       , 0.102 ,       ,           ,       ,        ,           ,           , 0.1009   ,          ,             , 
minivite  , -l-p6-n4096                                               , 32   , 1.0    , 1.1067 ,       , 0.3458,       ,           , 0.3411, 0.3067 , 0.3516    ,           , 0.442    ,          , 0.2761      , 
minivite  , -l-p6-n512                                                , 1    , 1.0    , 0.955  ,       , 0.2319, 0.1688,           , 0.1677, 0.1211 , 0.2248    ,           , 0.2339   ,          , 0.2177      , 
minivite  , -l-p6-n64                                                 , 1    , 1.0    , 0.7659 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minivite  , -l-p6-n8192                                               , 32   , 1.0    , 0.9506 ,       , 0.3691,       ,           , 0.3391, 0.2817 , 0.3267    ,           , 0.3106   ,          , 0.248       , 
minivite  , -l-p7-n128                                                , 1    , 1.0    , 0.2864 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minivite  , -l-p7-n16384                                              , 32   , 1.0    , 0.9971 ,       , 0.3736,       ,           , 0.3601, 0.2815 , 0.3561    ,           , 0.4321   ,          , 0.2599      , 
minivite  , -l-p7-n256                                                , 1    , 1.0    , 2.101  ,       , 0.2877, 0.2079,           , 0.2053, 0.1484 , 0.2757    ,           , 0.2854   ,          , 0.2889      , 
minivite  , -l-p7-n32                                                 , 1    , 1.0    , 0.5018 ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
minivite  , -l-p7-n4096                                               , 32   , 1.0    , 0.8336 ,       , 0.3485,       ,           , 0.3095, 0.2845 , 0.3232    ,           , 0.4075   ,          , 0.2555      , 
minivite  , -l-p7-n512                                                , 1    , 1.0    , 1.1981 ,       , 0.2286, 0.1613,           , 0.1655, 0.1188 , 0.2136    ,           , 0.23     ,          , 0.222       , 
minivite  , -l-p7-n64                                                 , 1    , 1.0    , 0.5533 ,       , 0.182 , 0.1315,           , 0.13  ,        , 0.1759    ,           , 0.1806   ,          , 0.1824      , 
minivite  , -l-p7-n8192                                               , 32   , 1.0    , 0.6636 ,       , 0.3541,       ,           , 0.357 , 0.2854 , 0.3266    ,           , 0.4119   ,          , 0.2357      , 
minivite  , -l-p8-n128                                                , 1    , 1.0    , 0.7115 ,       , 0.1258,       ,           ,       ,        , 0.1159    ,           , 0.1263   ,          , 0.1184      , 
minivite  , -l-p8-n16384                                              , 32   , 1.0    , 1.009  ,       , 0.3744,       ,           , 0.375 , 0.2948 , 0.3485    ,           , 0.4257   ,          , 0.26        , 
minivite  , -l-p8-n256                                                , 1    , 1.0    , 2.285  ,       , 0.2351, 0.1699,           , 0.1666, 0.1198 , 0.2259    ,           , 0.233    ,          , 0.2314      , 
minivite  , -l-p8-n32                                                 , 1    , 1.0    , 1.1038 ,       , 0.1447, 0.1025,           , 0.1025,        , 0.1348    ,           , 0.1447   ,          , 0.1397      , 
minivite  , -l-p8-n4096                                               , 32   , 1.0    , 0.9721 ,       , 0.3161,       ,           , 0.3208, 0.2645 , 0.3027    ,           , 0.3773   ,          , 0.2234      , 
minivite  , -l-p8-n512                                                , 1    , 1.0    , 0.9935 ,       , 0.2888, 0.2055,           , 0.2027, 0.1524 , 0.2797    ,           , 0.292    ,          , 0.2934      , 
minivite  , -l-p8-n64                                                 , 1    , 1.0    , 0.673  ,       , 0.1014,       ,           ,       ,        ,           ,           , 0.1012   ,          , 0.1017      , 
minivite  , -l-p8-n8192                                               , 32   , 1.0    , 1.0367 ,       , 0.3505,       ,           , 0.3435, 0.2991 , 0.3431    ,           , 0.4263   ,          , 0.2183      , 
